id,class_5_min,score,active_calories,average_met_minutes,contributors,equivalent_walking_distance,high_activity_met_minutes,high_activity_time,inactivity_alerts,low_activity_met_minutes,low_activity_time,medium_activity_met_minutes,medium_activity_time,met,meters_to_target,non_wear_time,resting_time,sedentary_met_minutes,sedentary_time,steps,target_calories,target_meters,total_calories,day,timestamp
c13c416f-8a48-43d1-8194-597d3e35a28d,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002232233334322333443333322333333332232233322222222233332344322221224433221344211111222233232233322222321221332321233322222223212343333333434332231111111112443211111111111111,98,491,1.5625,"{'meet_daily_targets': 95, 'move_every_hour': 100, 'recovery_time': 98, 'stay_active': 99, 'training_frequency': 100, 'training_volume': 100}",10738,0,0,0,243,18240,209,3540,"{'interval': 60.0, 'items': [0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 1.3, 1.5, 2.3, 1.5, 1.7, 1.6, 1.5, 1.7, 1.6, 1.4, 1.6, 1.7, 1.5, 2.2, 2.3, 1.7, 1.4, 1.5, 1.4, 1.6, 1.5, 1.5, 1.2, 1.6, 1.6, 1.3, 1.6, 4.0, 1.6, 1.7, 1.5, 3.2, 5.9, 1.8, 1.9, 1.9, 1.9, 1.7, 1.9, 2.2, 4.0, 4.4, 4.3, 1.2, 2.1, 3.0, 4.4, 4.6, 3.3, 4.4, 2.8, 3.8, 4.1, 4.3, 5.5, 1.6, 1.4, 1.5, 1.7, 1.5, 2.1, 1.4, 1.3, 1.3, 1.7, 1.7, 3.1, 3.3, 3.5, 1.4, 1.3, 1.5, 1.6, 1.8, 2.1, 1.3, 2.3, 1.7, 1.4, 1.3, 1.8, 2.1, 4.8, 4.4, 3.6, 3.0, 3.3, 6.5, 3.0, 5.1, 1.8, 4.4, 2.6, 2.3, 1.8, 2.0, 3.1, 3.3, 2.9, 3.7, 3.9, 1.3, 1.4, 5.0, 2.8, 2.0, 4.3, 4.3, 3.6, 2.2, 3.5, 1.6, 1.6, 2.0, 2.5, 2.0, 1.5, 1.5, 1.3, 1.7, 1.3, 1.4, 1.4, 1.3, 1.7, 2.6, 1.9, 1.7, 2.9, 1.9, 2.4, 1.9, 1.9, 1.9, 1.9, 1.8, 1.9, 2.0, 2.3, 1.8, 1.9, 2.2, 3.2, 1.9, 2.5, 1.8, 2.0, 1.6, 1.5, 1.8, 1.7, 2.0, 2.6, 1.8, 1.7, 1.9, 2.4, 3.2, 2.0, 1.7, 2.4, 1.9, 1.9, 1.9, 1.9, 1.8, 1.7, 1.4, 1.6, 1.3, 1.4, 1.4, 1.7, 1.8, 1.7, 1.4, 1.9, 1.8, 1.6, 1.6, 1.4, 1.4, 1.7, 1.3, 1.5, 1.5, 1.9, 1.3, 1.6, 1.7, 1.7, 1.7, 1.6, 2.1, 2.5, 2.5, 1.9, 3.8, 1.8, 2.2, 1.9, 1.9, 2.8, 1.6, 1.4, 1.4, 1.7, 1.6, 1.4, 1.6, 1.5, 1.3, 1.3, 1.6, 1.5, 1.6, 1.4, 1.3, 1.5, 1.6, 1.4, 1.5, 1.4, 1.8, 1.2, 1.7, 1.6, 1.7, 1.4, 1.4, 1.4, 1.3, 1.3, 1.4, 1.3, 1.4, 1.2, 1.5, 1.4, 1.3, 1.4, 1.2, 1.3, 1.4, 1.4, 1.5, 1.2, 1.5, 1.5, 1.7, 1.8, 1.7, 1.4, 1.5, 2.4, 3.7, 1.9, 1.4, 1.3, 1.8, 4.1, 1.8, 1.7, 1.9, 1.5, 1.4, 1.9, 1.8, 1.4, 1.7, 1.4, 1.4, 1.4, 1.7, 1.8, 1.7, 1.7, 1.7, 2.0, 1.7, 3.0, 3.1, 2.2, 5.0, 5.3, 5.1, 5.4, 5.0, 5.3, 3.3, 4.6, 4.3, 3.0, 1.7, 2.9, 2.6, 1.8, 1.4, 1.2, 1.6, 1.3, 1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.5, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.3, 1.2, 1.3, 1.3, 1.3, 2.3, 1.8, 1.9, 4.4, 5.3, 3.6, 5.5, 5.8, 7.2, 6.1, 2.8, 2.0, 1.7, 1.3, 1.3, 1.3, 1.6, 1.6, 1.8, 4.8, 5.8, 1.3, 1.2, 1.2, 1.3, 1.3, 1.4, 1.1, 1.2, 1.2, 1.6, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.3, 3.6, 5.0, 4.2, 3.6, 4.4, 4.3, 5.4, 1.5, 1.2, 5.4, 6.3, 2.5, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.0, 1.2, 0.9, 1.2, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, None, None, None, 1.2, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 2.0, 1.0, 1.3, 1.6, 0.9, 1.0, 1.1, 0.9, 1.1, 1.2, 1.2, 1.1, 1.1, 1.2, 1.4, 2.6, 3.6, 2.3, 2.2, 3.9, 3.4, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 3.9, 4.6, 4.3, 1.5, 1.3, 1.3, 1.3, 1.5, 1.4, 1.3, 1.3, 1.3, 1.5, 1.2, 1.4, 1.3, 1.6, 1.4, 1.6, 1.9, 1.9, 1.7, 1.4, 1.8, 2.5, 6.1, 6.6, 2.3, 2.8, 1.6, 3.4, 1.5, 1.7, 1.2, 1.3, 1.3, 1.3, 1.4, 1.5, 1.5, 1.7, 1.3, 2.5, 1.3, 1.2, 1.3, 1.3, 2.1, 1.4, 1.2, 1.2, 1.4, 1.3, 1.8, 1.2, 1.1, 1.4, 1.3, 2.6, 3.4, 1.2, 1.3, 1.2, 1.2, 1.1, 0.9, 1.0, 0.9, 0.9, 0.9, None, None, None, 1.2, 1.0, 1.0, 1.3, 1.0, 1.1, 1.3, 1.3, 1.3, 1.2, 1.4, 1.2, 1.2, 1.2, 1.3, 1.3, 1.6, 1.9, 2.4, 1.8, 1.9, 1.5, 1.6, 1.3, 1.2, 1.3, 1.5, 1.4, 1.8, 1.3, 1.4, 2.5, 1.6, 1.2, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 0.9, 0.9, 0.9, 1.1, 1.0, 1.0, 1.0, 1.2, 1.4, 1.9, 1.9, 1.6, 1.5, 1.5, 1.7, 1.9, 1.3, 1.8, 2.0, 1.9, 2.3, 1.7, 1.6, 1.2, 1.4, 1.7, 1.6, 1.3, 1.6, 1.7, 1.6, 1.5, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.4, 1.7, 1.2, 1.2, 1.2, 1.4, 1.7, 1.6, 1.4, 1.3, 1.3, 1.2, 1.2, 1.2, 2.1, 1.4, 2.6, 1.6, 1.3, 1.9, 1.2, 1.7, 1.2, 1.2, 1.3, 1.2, 1.2, 0.9, 0.9, 1.0, None, 1.4, 1.2, 1.5, 1.1, 0.9, 0.9, 1.2, 1.3, 1.2, 5.9, 7.4, 2.5, 4.6, 3.6, 1.4, 1.5, 2.9, 2.5, 2.0, 1.3, 1.9, 1.6, 1.8, 2.3, 2.1, 2.9, 3.9, 3.5, 3.0, 1.9, 3.0, 3.9, 2.6, 1.9, 6.6, 3.4, 2.9, 3.2, 3.0, 3.3, 3.3, 2.4, 2.6, 3.3, 4.3, 4.1, 3.2, 3.0, 2.9, 3.0, 2.3, 4.3, 2.6, 4.6, 4.4, 2.0, 2.2, 1.5, 2.2, 3.6, 4.0, 4.4, 5.4, 4.3, 4.3, 4.7, 2.8, 4.0, 1.8, 2.4, 4.6, 2.3, 4.0, 1.5, 1.4, 1.3, 1.2, 1.2, 1.3, 1.3, 1.4, 1.3, 1.3, 1.2, 1.6, 1.9, 1.8, 1.7, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, None, None, None, None, None, None, None, 1.1, 1.3, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.4, 1.0, 1.3, 3.3, 5.5, 5.8, 5.8, 5.5, 6.1, 6.2, 3.6, 2.0, 1.6, 1.9, 2.5, 2.5, 1.2, 1.2, 1.3, 1.2, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.0, None, None, None, None, None, None, None, None, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 1.1, 0.9, 0.9, 0.9, 0.9, 1.1, 1.1, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.4, 0.9, 0.9, 0.9, 0.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], 'timestamp': '2023-07-21T04:00:00.000+03:00'}",-1900,34740,10380,10,19500,13060,400,10000,2356,2023-07-21,2023-07-21T04:00:00+03:00
